images,labels,video_id,blood_ratio,blood_bin
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00037.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00037.png,bleeding_segmentation_v1p0,0.019305569697586802,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00038.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00038.png,bleeding_segmentation_v1p0,0.005238774055595153,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00039.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00039.png,bleeding_segmentation_v1p0,0.011864684273537507,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00040.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00040.png,bleeding_segmentation_v1p0,0.025744578661695064,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00041.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00041.png,bleeding_segmentation_v1p0,0.08857061131088591,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00042.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00042.png,bleeding_segmentation_v1p0,0.02661389802631579,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00043.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00043.png,bleeding_segmentation_v1p0,0.06464490968801313,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00044.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00044.png,bleeding_segmentation_v1p0,0.048430696849012606,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00045.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00045.png,bleeding_segmentation_v1p0,0.019076538925450196,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00046.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00046.png,bleeding_segmentation_v1p0,0.06375306873977087,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00047.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00047.png,bleeding_segmentation_v1p0,0.10262548706667242,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00048.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00048.png,bleeding_segmentation_v1p0,0.033840673575129536,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00049.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00049.png,bleeding_segmentation_v1p0,0.05046655182314097,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00050.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00050.png,bleeding_segmentation_v1p0,0.09112198819411423,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00051.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00051.png,bleeding_segmentation_v1p0,0.002778588649951888,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00052.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00052.png,bleeding_segmentation_v1p0,0.08556323181213714,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00053.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00053.png,bleeding_segmentation_v1p0,0.02997421572840567,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00054.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00054.png,bleeding_segmentation_v1p0,0.09833534651970406,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00055.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00055.png,bleeding_segmentation_v1p0,0.0071233150345821426,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00056.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00056.png,bleeding_segmentation_v1p0,0.02068711542380699,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00057.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00057.png,bleeding_segmentation_v1p0,0.03590811965811966,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00058.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00058.png,bleeding_segmentation_v1p0,0.004359012524187204,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00059.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00059.png,bleeding_segmentation_v1p0,0.018463884970390473,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00060.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00060.png,bleeding_segmentation_v1p0,0.005395261552897021,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00061.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00061.png,bleeding_segmentation_v1p0,0.009279491573836047,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00062.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00062.png,bleeding_segmentation_v1p0,0.04366273996509599,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00063.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00063.png,bleeding_segmentation_v1p0,0.0495879549543649,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00064.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00064.png,bleeding_segmentation_v1p0,0.07371124697029989,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00065.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00065.png,bleeding_segmentation_v1p0,0.032292672460036476,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00066.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00066.png,bleeding_segmentation_v1p0,0.05880985588098559,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00067.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00067.png,bleeding_segmentation_v1p0,0.09182074697127778,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00068.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00068.png,bleeding_segmentation_v1p0,0.03513880311930031,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00069.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00069.png,bleeding_segmentation_v1p0,0.02160095699986308,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00070.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00070.png,bleeding_segmentation_v1p0,0.012401661232392593,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00071.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00071.png,bleeding_segmentation_v1p0,0.02552076247216275,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00072.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00072.png,bleeding_segmentation_v1p0,0.006815003178639542,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00073.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00073.png,bleeding_segmentation_v1p0,0.04852905456571747,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00074.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00074.png,bleeding_segmentation_v1p0,0.01448982172208876,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00075.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00075.png,bleeding_segmentation_v1p0,0.1274187699448796,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00076.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00076.png,bleeding_segmentation_v1p0,0.17094877344877346,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00077.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00077.png,bleeding_segmentation_v1p0,0.05084795785481604,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00078.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00078.png,bleeding_segmentation_v1p0,0.03693741209563994,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00079.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00079.png,bleeding_segmentation_v1p0,0.015199829931972789,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00080.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00080.png,bleeding_segmentation_v1p0,0.03125949708785767,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00081.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00081.png,bleeding_segmentation_v1p0,0.20331137489982137,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00082.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00082.png,bleeding_segmentation_v1p0,0.036014710082833475,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00083.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00083.png,bleeding_segmentation_v1p0,0.11142887746358184,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00084.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00084.png,bleeding_segmentation_v1p0,0.15869096341007996,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00085.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00085.png,bleeding_segmentation_v1p0,0.09119768472298563,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00086.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00086.png,bleeding_segmentation_v1p0,0.04630698005698006,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00087.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00087.png,bleeding_segmentation_v1p0,0.009640731292517007,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00088.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00088.png,bleeding_segmentation_v1p0,0.00792945884921187,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00089.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00089.png,bleeding_segmentation_v1p0,0.06299809432552353,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00090.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00090.png,bleeding_segmentation_v1p0,0.0210830951778027,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00091.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00091.png,bleeding_segmentation_v1p0,0.08369298710981747,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00092.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00092.png,bleeding_segmentation_v1p0,0.025013482444438136,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00093.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00093.png,bleeding_segmentation_v1p0,0.03071622393601828,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00094.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00094.png,bleeding_segmentation_v1p0,0.1043868996874112,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00095.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00095.png,bleeding_segmentation_v1p0,0.0020815572605853935,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00096.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00096.png,bleeding_segmentation_v1p0,0.07237891737891738,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00097.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00097.png,bleeding_segmentation_v1p0,0.09227650874224479,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00098.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00098.png,bleeding_segmentation_v1p0,0.0885900140646976,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00099.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00099.png,bleeding_segmentation_v1p0,0.08479023482245132,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00100.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00100.png,bleeding_segmentation_v1p0,0.01527065527065527,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00101.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00101.png,bleeding_segmentation_v1p0,0.02935848252344416,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00102.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00102.png,bleeding_segmentation_v1p0,0.009546821305841925,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00103.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00103.png,bleeding_segmentation_v1p0,0.03219954648526077,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00104.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00104.png,bleeding_segmentation_v1p0,0.05522250566893424,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00105.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00105.png,bleeding_segmentation_v1p0,0.05012108262108262,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00106.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00106.png,bleeding_segmentation_v1p0,0.03125530110262935,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00107.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00107.png,bleeding_segmentation_v1p0,0.01703067571388182,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00108.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00108.png,bleeding_segmentation_v1p0,0.024943454905286967,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00109.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00109.png,bleeding_segmentation_v1p0,0.14042974271981906,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00110.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00110.png,bleeding_segmentation_v1p0,0.017338022165387896,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00111.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00111.png,bleeding_segmentation_v1p0,0.02087722523083014,1
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00112.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00112.png,bleeding_segmentation_v1p0,0.07900722789115647,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00113.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00113.png,bleeding_segmentation_v1p0,0.009049145299145299,0
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00114.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00114.png,bleeding_segmentation_v1p0,0.036908304988662134,2
/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/images/00115.jpg,/work/cvcs2026/latent_space_cowboys/datasets/bleeding_segmentation_v1p0/masks/00115.png,bleeding_segmentation_v1p0,0.02499648382559775,1
